OTU ID	Taxonomy	WINDMILL_farm-Control	WINDMILL_farm-Drought	Castle_Field_West_W-Control	Castle_Field_West_W-Drought	Jemma_6-Control	Jemma_6-Drought	Jemma_9-Control	Jemma_9-Drought	Lardon Chase-Control	Lardon Chase-Drought	taxon	guid	mbNumber	taxonomicLevel	trophicMode	guild	confidenceRanking	growthForm	trait	notes	citationSource
d152a702c3ca1924906e9706f670cf0e	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Pluteaceae;g_Pluteus	0	0	0	0	0	0	0	0	0	2	Pluteus	1CB19C2A-36B9-11D5-9548-00D0592D548C	18315	13	Pathotroph-Saprotroph	Bryophyte Parasite-|Plant Saprotroph|-Wood Saprotroph	Probable	Agaricoid	White Rot	As litter_saprotroph (Põlme et al. 2020); As white_rot (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d19e72a9f89eb81d73057f37eed7b5bc	k_Fungi;p_Mucoromycota;c_Mucoromycota_cls_Incertae_sedis;o_Mucoromycota_ord_Incertae_sedis;f_Mucoromycota_fam_Incertae_sedis;g_Mucoromycota_gen_Incertae_sedis	0	29	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1b04cca851cb0261603c739e2bc951b	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Bolbitiaceae;g_Pholiotina	0	0	0	0	1	19	0	0	0	0	Pholiotina	D8FCF0C9-87A7-46D3-9D94-E7D0C85F5DE2	18265	13	Saprotroph	Dung Saprotroph-Plant Saprotroph-|Undefined Saprotroph|	Probable	Agaricoid	NULL	As litter_saprotroph (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d1d31d9267fe41a7a4b0a2f9b77b04f2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Hypocreaceae_gen_Incertae_sedis	0	0	58	0	0	0	0	0	0	0	Hypocreales	1CB18E60-36B9-11D5-9548-00D0592D548C	90477	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))
d2028846cee4ab2bbc97d2c171c06980	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Cheilymenia	0	3	0	0	0	0	0	0	0	0	Cheilymenia	1CB18251-36B9-11D5-9548-00D0592D548C	990	13	Saprotroph	Dung Saprotroph-|Plant Saprotroph|-Undefined Saprotroph	Highly Probable	Microfungus-Pezizoid	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, dung, burnt material (Põlme et al. 2020)	Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d2d73e88c32348cf07652940c591f3c3	k_Fungi;p_Chytridiomycota;c_Rhizophydiomycetes;o_Rhizophydiales;f_Operculomycetaceae;g_Operculomyces	23	18	19	5	11	17	17	43	4	25	Operculomyces	74E59679-7CAC-43E4-A3D6-A6BC116F5139	519309	13	Saprotroph	|Pollen Saprotroph|	Probable	Chytrid-Microfungus	NULL	Decay pollen (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d2e83435fdbbe33aab1ec5194b7f9272	k_Fungi;p_Ascomycota;c_Geoglossomycetes;o_Geoglossales;f_Geoglossales_fam_Incertae_sedis;g_Geoglossales_gen_Incertae_sedis	0	0	0	0	4	10	5	0	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32b4b1d944166bed57592794c45d72e	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Waltergamsia	0	0	0	8	0	76	0	9	0	0	Bionectriaceae	1CB1CCCB-36B9-11D5-9548-00D0592D548C	82088	9	Pathotroph-Saprotroph	Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph	Probable	Microfungus	NULL	Associated with plant material, especially on wood and herbaceous debris, or with algae, bryophyte or other fungi, rarely pathogenic (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
d3c1591514f333ab6157073da132d102	k_Fungi;p_Kickxellomycota;c_GS19;o_GS19_ord_Incertae_sedis;f_GS19_fam_Incertae_sedis;g_GS19_gen_Incertae_sedis	0	97	7	14	0	3	12	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d43ba807f9cfb1a4ae8a2b00e2590da1	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Trechisporales;f_Trechisporales_fam_Incertae_sedis;g_Trechisporales_gen_Incertae_sedis	0	0	0	0	8	0	0	0	93	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d489df95f9d1f733573f2fc80141a47d	k_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Microbotryomycetes_ord_Incertae_sedis;f_Microbotryomycetes_fam_Incertae_sedis;g_Slooffia	0	36	0	0	0	0	0	0	0	0	Slooffia	768CBFBB-5F25-463D-9923-4C603FBECE8A	813202	13	Saprotroph	|Undefined Saprotroph|	Probable	Yeast	NULL	NULL	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d4deee096290717d8dc2c3992515872e	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae	0	16	44	39	88	152	16	18	10	0	Nectriaceae	1CB1CD7A-36B9-11D5-9548-00D0592D548C	81059	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	Fusarium species are amongst the economically significant plant pathogens (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Hirooka Y, et al. 2012. Studies in Mycology 711-210 ((https://doi.org/10.3114/sim0001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))
d591d69933f80f7b00d94b42d1b7b014	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Chaetomium	0	0	47	0	20	24	0	0	0	0	Chaetomium	1CB181EE-36B9-11D5-9548-00D0592D548C	953	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Pathogen-|Plant Saprotroph|-Wood Saprotroph	Possible	Microfungus	Soft Rot	As foliar_endophyte (Põlme et al. 2020); As litter_saprotroph (Põlme et al. 2020); culture (Busby et al. 2016, David et al. 2016); Likely opportunistic human pathogen (Irinyi et al. 2015); culture (Massimo et al. 2015); Endophyte detection method; Decay wood, leaf, fruit, seed, soil, dung (Põlme et al. 2020); derived commodities (Cannon & Kirk 2007); Epiphyte detection method; Saprobic, acting as key decay organisms of plant materials and plant	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge ((https://isbnsearch.org/isbn/9780851998275)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d7112695eb53303b9a36167e9ab84607	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Lycoperdaceae;g_Lycoperdon	1	0	0	0	0	0	0	0	0	0	Lycoperdon	1CB191E5-36B9-11D5-9548-00D0592D548C	19207	13	Saprotroph	|Plant Saprotroph|-Undefined Saprotroph	Probable	Gasteroid	NULL	 puffball; As litter_saprotroph (Põlme et al. 2020); Common name ; Decay leaf, fruit, seed (Põlme et al. 2020)	Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d74647adedc9f373d39a0dd9c126a4a8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Sarocladiaceae;g_Sarocladium	272	36	163	26	28	14	0	28	37	19	Sarocladium	F23CC1E8-378D-4AC8-A7E2-0D8B9E975029	9790	13	Pathotroph-Saprotroph	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d803231d06de9482d60c0b9f7c623c87	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Mycenaceae;g_Mycenaceae_gen_Incertae_sedis	0	0	0	0	0	0	0	2	0	0	Mycenaceae	8AE7A7D8-5A42-428C-A1CF-0125BA948485	505549	9	Saprotroph	Leaf Saprotroph-Wood Saprotroph	Probable	Agaricoid	NULL	Saprobes, most species as early colonizers of dead wood and leaves. A few species of Favolaschia and Mycena have been described as mycorrhizal with terrestrial orchids, but the associations need confirmation (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
d8b812fc56dac0e3869d7e9596842304	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Pseudoophiobolus	0	0	0	0	4	0	0	0	0	0	Pseudoophiobolus	14B50750-3A0C-471D-8E63-C6633551C4B8	553922	13	Saprotroph	|Plant Saprotroph|-Wood Saprotroph	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay wood, leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
d92c1296497b348be6830394b2498ea4	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellales_fam_Incertae_sedis;g_Tremellales_gen_Incertae_sedis	0	0	0	0	14	7	0	0	20	0	Tremellales	1CB1CE64-36B9-11D5-9548-00D0592D548C	90451	7	Pathotroph-Saprotroph-Symbiotroph	Fungal Parasite-Undefined Saprotroph	Possible	Tremelloid-Yeast	NULL	The order contains both teleomorphic and anamorphic species, most of the latter being yeasts	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))
d9ebdace9d20059cc89be99016aef772	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Paracylindrocarpon	26	0	8	11	22	23	38	107	169	159	Paracylindrocarpon	204E97F5-DC11-44E7-A30F-DB87B1722F94	817039	13	Saprotroph	|Plant Saprotroph|-Wood Saprotroph	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay wood, leaf, fruit, seed, soil (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
da5b43d416bfc75be14f7b0a87293f93	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymosphaeriaceae;g_Laburnicola	0	0	37	13	0	0	0	0	0	0	Laburnicola	D76C20FA-A28C-41AB-8236-7F5A9D678A89	551955	13	Saprotroph	|Wood Saprotroph|	Probable	Microfungus	NULL	Decay wood (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
db42399c17db7c2c4f83cd77d93ee539	k_Fungi;p_Mortierellomycota;c_Mortierellomycetes;o_Mortierellales;f_Mortierellales_fam_Incertae_sedis;g_Mortierellales_gen_Incertae_sedis	18	105	119	69	0	5	4	0	0	16	Mortierellales	072310D3-8169-4E27-8838-2C297F018D91	90555	7	Saprotroph-Symbiotroph	Endophyte-Soil Saprotroph-Undefined Saprotroph	Possible	Microfungus	NULL	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6))
dbf478c9115f88d8551daf37f3df0bde	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Dichotomopilus	0	0	174	338	0	0	0	0	0	0	Dichotomopilus	73A5FE9B-076B-4773-8514-F8E22F105112	818840	13	Saprotroph	|Undefined Saprotroph|	Possible	Microfungus	NULL	As soil_saprotroph (Põlme et al. 2020)	Wang XW, et al. 2016. Studies in Mycology 84:145-224 ((http://doi.org/10.1016/j.simyco.2016.11.005)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
dc21833fa2e0c6fc14afdc7bc875112c	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Magnaporthales;f_Ceratosphaeriaceae;g_Ceratosphaeriaceae_gen_Incertae_sedis	0	0	0	0	0	0	18	8	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dcb36715fd0d5490ab3ea544f2e0a699	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Chaetosphaeronema	0	0	0	0	11	6	0	23	0	0	Chaetosphaeronema	1CB1C623-36B9-11D5-9548-00D0592D548C	7594	13	Pathotroph-Saprotroph	|Plant Pathogen|-Plant Saprotroph	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
dcd1376ba6da67a81167a42e3279daea	k_Fungi;p_Ascomycota;c_Laboulbeniomycetes;o_Laboulbeniomycetes_ord_Incertae_sedis;f_Laboulbeniomycetes_fam_Incertae_sedis;g_Laboulbeniomycetes_gen_Incertae_sedis	0	0	0	22	0	0	5	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dd4262e6d60dc8967a4114c80d828e99	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae	94	40	105	336	28	117	157	141	77	54	Bionectriaceae	1CB1CCCB-36B9-11D5-9548-00D0592D548C	82088	9	Pathotroph-Saprotroph	Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph	Probable	Microfungus	NULL	Associated with plant material, especially on wood and herbaceous debris, or with algae, bryophyte or other fungi, rarely pathogenic (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
de27dba74c44d15462d081ca1f585cbf	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Eurotiales_fam_Incertae_sedis;g_Eurotiales_gen_Incertae_sedis	31	134	36	68	0	2	0	0	0	0	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))
de4142172584a53943714a6c502cd396	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymosphaeriaceae;g_Didymosphaeriaceae_gen_Incertae_sedis	0	0	16	6	0	0	0	0	0	0	Didymosphaeriaceae	1CB1CD0B-36B9-11D5-9548-00D0592D548C	80702	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))
df4a78b0799a2fac4c52eca33ec15c63	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonales_fam_Incertae_sedis;g_Trichosporonales_gen_Incertae_sedis	10	0	0	0	0	0	35	28	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
df7bd10a070d1ad12aad87cab3ac5f7d	k_Fungi;p_Ascomycota;c_Geoglossomycetes;o_Geoglossales;f_Geoglossaceae;g_Geoglossum	0	0	1	4	24	19	0	0	0	2	Geoglossum	1CB18B25-36B9-11D5-9548-00D0592D548C	2049	13	Saprotroph-Symbiotroph	|Undefined Saprotroph|-Undefined Symbiotroph	Probable	Clavarioid-Spathuloid	NULL	As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
e093e9193e8874ef7921f3146db08f9b	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Clavariaceae;g_Hodophilus	0	0	0	176	0	0	0	0	0	0	Hodophilus	DF37107D-A004-4D97-8CB7-113169F59CA4	546284	13	 Saprotroph-Saprotroph-Symbiotroph	|Undefined Saprotroph|-Undefined Symbiotroph	Probable	Agaricoid	NULL	As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
e1aab0ae9dd93450b6b1c22e979af583	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Lecanorales	0	0	0	6	0	0	0	0	0	0	Lecanorales	1CB1CE34-36B9-11D5-9548-00D0592D548C	90480	7	Pathotroph-Symbiotroph	Lichen Parasite-Lichenized	Probable	Microfungus-Thallus	NULL	Lichenized with green algae, occasionally lichenicolous, on rocks, mosses and wood (Cannon & Kirk 2007); ...an order of mostly lichen-forming fungi (Kirk et al. 2008)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268); Esslinger TL. 2014. North Dakota State University ((http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm))
e25791faf80ec2a09a3f9e446c99f5f8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales;f_Diatrypaceae;g_Diatrypaceae_gen_Incertae_sedis	0	0	0	0	0	4	0	0	0	0	Diatrypaceae	1CB1CD09-36B9-11D5-9548-00D0592D548C	80692	9	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph	Probable	Microfungus	NULL	Saprobes and (usually) weak parasites in wood and bark (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
e26835f664ce7f0253e2edd3648a6487	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Glomerellales;f_Plectosphaerellaceae;g_Longitudinalis	44	66	0	0	0	0	0	0	0	0	Longitudinalis	AA16E41F-D61F-481D-BDEE-5B4A104523CC	553099	13	Saprotroph	|Plant Saprotroph|	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
e2edfa0ffdc76d5622fb38f030fa51e5	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Microascaceae	5	0	0	11	0	11	103	74	287	214	Microascaceae	1CB1CD6A-36B9-11D5-9548-00D0592D548C	81001	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	Saprobic in soil or rotting vegetation, some species heat-tolerant and associatated with silage and compost, a few associated with humans and animals (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
e32ea150f17df3ab10c80c3b738f14bb	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymosphaeriaceae;g_Montagnula	0	0	0	0	0	0	0	9	0	0	Montagnula	1CB1C912-36B9-11D5-9548-00D0592D548C	3265	13	Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Probable	Microfungus	NULL	Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
e3dfc4390696e92f73bf9e1505c87afd	k_Fungi;p_Basidiomycota;c_Tritirachiomycetes;o_Tritirachiales;f_Tritirachiaceae;g_Tritirachium	0	0	0	0	0	10	0	1	0	0	Tritirachium	1CB1A750-36B9-11D5-9548-00D0592D548C	10322	13	Pathotroph-Saprotroph	Animal Parasite-|Undefined Saprotroph|	Probable	Microfungus	NULL	Decay soil, animal material (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
e50a7bd42c7279b458222f8dcce63684	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Metacordyceps	170	179	44	11	0	3	13	8	103	137	Metacordyceps	B541F4F4-99CB-4448-86F0-41939506494E	504182	13	Pathotroph-Saprotroph	|Insect Pathogen|-Undefined Saprotroph	Probable	Cordyceptoid-Microfungus	NULL	As animal_decomposer (Põlme et al. 2020); Decay animal material (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
e5475c8bc30e2cf5c8ad4943149b6533	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Stachybotryaceae;g_Achroiostachys	0	0	21	42	7	7	0	0	0	0	Achroiostachys	1CB3E5EB-CC04-41C5-96E9-F24F9A163EA5	815916	13	Saprotroph	Plant Saprotroph-|Undefined Saprotroph|	Possible	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, soil (Põlme et al. 2020); Saprobic in soil, roots, leaf litter, and dead twig, or isolated from rhizosphere (Lombard et al. 2016)	Lombard L, et al. 2016. Persoonia 36:156-246 ((https://doi.org/10.3767/003158516X691582)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
e554341d16b021e7d3bba9e6cfef898f	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Glomerellales;f_Glomerellaceae;g_Colletotrichum	41	76	211	5	41	19	32	19	0	0	Colletotrichum	1CB1841E-36B9-11D5-9548-00D0592D548C	7737	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-|Plant Pathogen|-Plant Saprotroph	Probable	Microfungus	NULL	As foliar_endophyte (Põlme et al. 2020); As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))
e5671d1da632186394d775f8d6096844	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Purpureocillium	241	195	0	13	10	8	85	156	203	174	Purpureocillium	D1613AF8-1A23-429D-A4DE-D1610DAFF28E	519529	13	Pathotroph-Saprotroph	|Animal Parasite|-Fungal Parasite-Undefined Saprotroph	Probable	Microfungus	NULL	As animal_decomposer (Põlme et al. 2020); As keratinolytic (Põlme et al. 2020); Decay animal material (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
e570f0e5cb4d57af6adc44fc6a778254	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Melanommataceae;g_Petrakia	58	166	257	488	152	248	30	24	0	26	Petrakia	72E26985-85A0-11D5-BEBB-00508BCA8DE8	9277	13	Pathotroph-Saprotroph	|Plant Pathogen|-Plant Saprotroph	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
